ID,latitude,longitude,address,state,town,pinno,verified
10996,19.0628018,72.8281169,shop no6 shahina bldg palimala rd nr pali mkt bandraw 400050,maharashtra,mumbai,400050,Y
10997,19.0626893,72.8283399,shopno9silver croft building pali mala rd bandra west mumbai 400050,maharashtra,mumbai,400050,Y
10999,19.0570944,72.8388926,shop no 4 mk chambers bldg  bandra west mumbai 400050,maharashtra,mumbai,400050,Y
11002,18.9716591764399,72.8381680082595,byculla telephone exchange mazgaon  400027,maharashtra,mumbai,400027,Y
11007,18.9700584,72.8409405,xr9rxc2 mp road mazgaon railway colony byculla  400010,maharashtra,mumbai,400010,Y
11008,18.9667201528896,72.8393755487749,opp income tax off mazgaon  400027,maharashtra,mumbai,400027,Y
11009,18.9687086780852,72.8408913827866,shno45khudabux building shno45khudabux building shno45khudabux building 400010,maharashtra,mumbai,400010,Y
11010,18.9716831,72.8404215,shop no 16 saifee park bldg opp mazgaon post office mazga mumbai 10 mumbai 400010,maharashtra,mumbai,400010,Y
11014,18.9812532,72.8408077,39 keshavrao borker marg  dhaku prabhuchi wadi  byculla east byculla 400027,maharashtra,mumbai,400027,Y
11015,18.9878924231075,72.843995177703,50nesbit opp saint mary churc nr prince ali khan hospital mazgaon 9892025444 400010,maharashtra,mumbai,400010,Y
11016,18.9715261,72.8384278,telephone exchange sheth motishah lane love ln opp mazgaon mumbai 400010,maharashtra,mumbai,400010,Y
11018,18.9751818656646,72.8335121838063,ram nagar ba road opp rani bau byculla east  400027,maharashtra,mumbai,400027,Y
11019,18.9740509,72.8339438,regina pacis building opp byculla police station byculla east 400027,maharashtra,mumbai,400027,Y
11022,18.9835901556227,72.8400932695672,bldg no2 anew hind mill mhada colony ghodapdev 98709821287718829387 400019,maharashtra,mumbai,400019,Y
11024,19.0791891,72.8446261,shop no 1 grnd flr new asiana chsl plot no 23a santacruz e mumbai 400055,maharashtra,mumbai,400055,Y
11025,19.0189667,72.8484676,dr baba saheb ambedkar rd dadar tt hindu colony dadar mumbai 400014,maharashtra,mumbai,400014,Y
11026,19.0175463,72.8484626,imperial mahaltilak rd dadartt fssai no 11517003000286 400014,maharashtra,mumbai,400014,Y
11027,19.0149979,72.8454839,18013 sai kunj drbard nr kohinoor showroom dadar 24147212 400014,maharashtra,mumbai,400014,Y
11029,19.015056,72.8450607,sp no 1617hajihabib building 81ab naigaon cross rd op greater bank dadar east 400014,maharashtra,mumbai,400014,Y
11030,19.0161147,72.8431633,63 rajaram estate dsp road gautam nagar dadar east  400014,maharashtra,mumbai,400014,Y
11031,19.0172455,72.8437517,dadar east dadar mumbai   400014,maharashtra,mumbai,400014,Y
11032,19.0167031,72.8431541,nr dadar public brigde dadar central railway stn dada saheb palke rd dadare 400001,maharashtra,mumbai,400001,Y
11035,18.9940699,72.8486884,tokershi jivraj rd cotton green zakaria b abhyudaya nagar parel 400015,maharashtra,mumbai,400015,Y
11037,19.0107558,72.8437168,29b zubeda manjil shop no 1 b j devrukhkar road dadar east mumbai 400014,maharashtra,mumbai,400014,Y
11038,18.9982466,72.852592,cd26 veena beena apt acharya donde marg sewri west mumbai 400015,maharashtra,mumbai,400015,Y
11041,19.0127552,72.8490068,shop no 1 a wing new look aprt opp wadala udyog bhavan dadar  400014,maharashtra,mumbai,400014,Y
11043,19.0626464,72.8295913,shop no 1 lourdes heaven bldg pali naka bandra west mumbai 400050,maharashtra,mumbai,400050,Y
11046,19.0090967,72.8421465,hindmata plot no269 kumar fun 2nd flr dr ba rd hindmata dad parel 400014,maharashtra,mumbai,400014,Y
11050,19.0174522,72.8438833,dada saheb phalke road lokmanya tilak colony dadar  400014,maharashtra,mumbai,400014,Y
11052,19.037394,72.8525932,2vp3w3j d11 jasmine mill r matunga labour camp dharavi mumbai maharashtra 400019,maharashtra,mumbai,400019,Y
11054,19.0416923,72.856723,transit camp rajiv gandhi nagar dharavi mumbai maharashtra 400017,maharashtra,mumbai,400017,Y
11055,19.0444801,72.8582666,90th feet rd saibaba nagar dharavi 400017,maharashtra,mumbai,400017,Y
11056,19.0464761,72.8544165,196dharavi main road dharavi koliwada near holi mai dharavi mumbai 400017,maharashtra,mumbai,400017,Y
11057,19.0400956,72.8548064,nr kamraj high school90 feet dharavi  400017,maharashtra,mumbai,400017,Y
11058,19.0108386,72.8436547,mahatama phule rd shindewadi dadar 400014,maharashtra,mumbai,400014,Y
11059,19.0479455,72.855822,nr holy maidanopp hanuman mandirpila bangla bus stop dharavi 400017,maharashtra,mumbai,400017,Y
11060,19.0466601,72.85461,130a sant rohidas marg dharavi koliwada  400017,maharashtra,mumbai,400017,Y
11061,19.0447379,72.8543104,santkakay margnr ambedkar sch shno7nr kiran medicaldhara  400017,maharashtra,mumbai,400017,Y
11062,19.0378686,72.8539518,shop no 247 60 feet road  kumbharwada dharavi mumbai 400017,maharashtra,mumbai,400017,Y
11069,19.0349234,72.8531363,shop no05 matunga labour cam mumbai maharashtra  400017,maharashtra,mumbai,400017,Y
11073,19.0412802,72.8551164,90 ft rd next to sun beer kamr school dharavi mumbai 400017,maharashtra,mumbai,400017,Y
11074,19.0382855,72.8658111,flank road west gtb nagar mhb colony sardar nagar sion koliwada 400022,maharashtra,mumbai,400022,Y
11077,19.0407167,72.854565,room no4222 prabhakar kunte nagar near nagmani tv centre next to navin wine dharavi 400056,maharashtra,mumbai,400056,Y
11080,19.0255434,72.8641358,shop no6 bwing mistry park smd rd antophille nr siddhi df 400037,maharashtra,mumbai,400037,Y
11081,19.0181238,72.8674322,panchsheel nagarsalt pen rd ganesh nagaropp jayesh wine wadala 400037,maharashtra,mumbai,400037,Y
11086,19.0437551,72.8545758,shop no 59b gulmohammed chal no2 sant kakkayya marg  400017,maharashtra,mumbai,400017,Y
11091,19.0607267,72.8500322, jagat vidya margdrbabasaheb  ambedkar udyan government colony bandra east mumbai 400051,maharashtra,mumbai,400051,Y
11092,19.0605635,72.8504365,12a aaram shopping center government colony bandra east mumbai 400051,maharashtra,mumbai,400051,Y
11103,19.066613,72.8424974,j p rd khar e  400051,maharashtra,mumbai,400051,Y
11109,19.0655150001374,72.8373412574567,svrdkhar masjidold kharw svrdkhar masjidold kharw svrdkhar masjidold kharw 400052,maharashtra,mumbai,400052,Y
11110,19.0717461,72.8337828,khar  danda rd danda  khar west mumbai  400052,maharashtra,mumbai,400052,Y
11114,19.074615,72.8227012,shop no 2 plot 239 khar   danda rd laxmi nagar dand khar danda mumbai 400052,maharashtra,mumbai,400052,Y
11115,19.0750661,72.8228921,nr ram mandir walmiki bldg khar danda  400052,maharashtra,mumbai,400052,Y
11116,19.0756778,72.8230004,2 nd shenoy collegekhar danda ram mnadir rd9821045758 982104575826047996 400052,maharashtra,mumbai,400052,Y
11117,19.0769082,72.8239185,dilkush 335 ram mandir rd  patil pada danda village khar danda 400052,maharashtra,mumbai,400052,Y
11119,19.0669337,72.843015,adarsh line jawahar nagar opp khar rly station khare nr deepak wine 400051,maharashtra,mumbai,400051,Y
11122,19.0199317,72.8673643,b024 antophill ware house sm rd next barkat ali naka antophill 400037,maharashtra,mumbai,400037,Y
11124,19.070348952553,72.8263506299487,amjad khan chowk amjad khan chowk amjad khan chowk 400052,maharashtra,mumbai,400052,Y
11125,19.1144392,72.8265998,shop no 1 grnd flr palm spring chs plot no 13 juhu pvr mumbai 400049,maharashtra,mumbai,400049,Y
11127,19.0702744,72.8264952, nargis dutt rd  union park pali hill  mumbai maharashtra 400052,maharashtra,mumbai,400052,Y
11130,19.0726849,72.8268493,7 bajaj arcade 31  union park kharw mumbai 400052,maharashtra,mumbai,400052,Y
11131,19.0695733,72.8298812,next 2 goregaoker wine dr ambedker rdkhar danpada khar w 400052,maharashtra,mumbai,400052,Y
11133,19.0622086,72.8361167,opp getwell chemist khar w  400052,maharashtra,mumbai,400052,Y
11134,19.0711936,72.8311212,gymkhana 18th cross 13th rd near khar ambedkar nagar khar west mumbai 400052,maharashtra,mumbai,400052,Y
11135,19.0333448440996,72.8589448966185,opp guru nanak mandir3rd rd kharw  400052,maharashtra,mumbai,400052,Y
11136,19.0709269462709,72.8381818013212,72atama bhuvanfirst road kharw khar 400052,maharashtra,mumbai,400052,Y
11143,18.971211,72.8390955,casa piedade building d n casa piedade building d n casa piedade building d n 400010,maharashtra,mumbai,400010,Y
11146,19.0730981,72.831593,shop no 5 jay niketan bldg 16th rd khar west mumbai 400052,maharashtra,mumbai,400052,Y
11148,19.0451838,72.8633568,37a kailash cottage swami shri vallabhadas marg nr post office sion west mumbai 400022,maharashtra,mumbai,400022,Y
11149,19.0703675,72.8261667,4 union park rd number 5 union park pali hill mumbai maharashtra 400052,maharashtra,mumbai,400052,Y
11152,19.0705470602901,72.8390065576769,shop no b3 bmc market khar west 400052,maharashtra,mumbai,400052,Y
11156,18.995163,72.8376696,jeejeebhoy ln ganesh gully parel mumbai 400012,maharashtra,mumbai,400012,Y
11157,18.988007956315,72.8434654569339,shop5 nr cotton green bridge shop5 nr cotton green bridge shop5 nr cotton green bridge 400012,maharashtra,mumbai,400012,Y
11158,18.9883797,72.8367254,shop no 12 dr shivram chal dattaram lad marg ghodapdeo  400033,maharashtra,mumbai,400033,Y
11159,18.9692527,72.8407447,shop no1 bmc chawl shivdas champsi rd railway colony mazgaonmumbai 400012,maharashtra,mumbai,400012,Y
11161,18.9840287539584,72.8395327712766,new hindu mill bldg no2 gala no24 cotton green opp mhada bldg 400012,maharashtra,mumbai,400012,Y
11167,19.0061557,72.8456082,4 gangabai mansion gk road bhoiwada parel mumbai 400012,maharashtra,mumbai,400012,Y
11169,19.0285155,72.8515392,baldota sugarcane bhandarkar road matungae 400019,maharashtra,mumbai,400019,Y
11171,19.0706567,72.8387533,3 khar ram krishna nagar khar west mumbai 400052,maharashtra,mumbai,400052,Y
11175,19.0261295,72.8549531,noor mahalkings circle 24125662  400019,maharashtra,mumbai,400019,Y
11176,19.0262714,72.8558401,shop no 6 mohan nivas kings  cir matunga east mumbai  400019,maharashtra,mumbai,400019,Y
11178,19.0237859,72.853472,amrut dhara heights j j road matunga east 400019,maharashtra,mumbai,400019,Y
11185,19.0267036,72.8507017,264a leela niwas shop no6 l rd near matunga crly opp chhe matunga 3290787824141484 400019,maharashtra,mumbai,400019,Y
11186,19.0266769,72.8541802,bhandarkar rd behind pramanik stores matunga east 400019,maharashtra,mumbai,400019,Y
11187,19.0284024,72.8530496,plot no 396 new mahaveer bldg shop 30a telang rd opp sbi matunga east mumbai 400019,maharashtra,mumbai,400019,Y
11190,19.0361228,72.8680114,ackruti vedant mukundrao  ambedkar rd nirmal nagar kokri agar sion mumbai 400022,maharashtra,mumbai,400022,Y
11194,19.0036751,72.838602,khatri bldg shop no1 drambed rd nr dena bank ne takiya masj parel 400050,maharashtra,mumbai,400050,Y
11197,19.0551582,72.8308097,shop no 21 elco arcade d wing hill rd ranwar bandra west 400050,maharashtra,mumbai,400050,Y
11199,19.0204655612081,72.8461493859977,krishna kunj shop no 4 lalu bhai park andheri west mumbai 400058,maharashtra,mumbai,400058,Y
11203,19.035056,72.859553,shop no56plot no251alanka bldsulochana sheti marg opp sion hospital sion 400022,maharashtra,mumbai,400022,Y
11204,18.995265,72.8369582,shop no13 veer mahal chs jeejeebhoy ln lal baug parel mumbai 400012,maharashtra,mumbai,400012,Y
11205,18.9982978,72.8373633,1 yasmin villa dr baba saheb ambedkar rdnear itc central parel mumbai 400012,maharashtra,mumbai,400012,Y
11208,18.995146,72.837679,jeejeebhoy ln ganesh gully  parel mumbai maharashtra   400012,maharashtra,mumbai,400012,Y
11209,18.9904447,72.8414895,372645 abhyudaya nagar rd jijamata nagar kalachowki abhyudaya nagar parel 400033,maharashtra,mumbai,400033,Y
11210,19.1840686,72.9516112,unit no  g1010a11121314 grnd flr r mall  lbs marg mulund w 400080,maharashtra,mumbai,400080,Y
11212,19.0062449,72.8407506,grnd flr  10a plot no 20  26 crystal tower parel 400012,maharashtra,mumbai,400012,Y
11213,18.9973701,72.8496686,oppstandard millsewri tokershi jivraj rd abyudaya nagar parel 400015,maharashtra,mumbai,400015,Y
11217,18.9908187,72.8471107,cotton green zakaria b abhyudaya nagar parel  400033,maharashtra,mumbai,400033,Y
11220,19.0061019,72.8400936,shop no21 fsouth muncipal shop no21 fsouth muncipal shop no21 fsouth muncipal 400012,maharashtra,mumbai,400012,Y
11222,19.002702,72.8412241,dr baba saheb ambedkar rd parel east parel  400014,maharashtra,mumbai,400014,Y
11223,19.0320838,72.8670955,shop no 1 shaikh misry marg na vardhraj nagar antop hill 400037,maharashtra,mumbai,400037,Y
11224,19.0275056,72.8715861,368vijay nagargate no1 sm rdnr maruti beer shop antophill 400037,maharashtra,mumbai,400037,Y
11225,18.9916026,72.8476002,tokershi jivraj rd cotton zakaria b abhyudaya nagar parel mumbai 400033,maharashtra,mumbai,400033,Y
11229,19.0362385,72.87752,j2 shop no 17shram seva niwas opp lodha opposite new cuffee wadala truck terminal sion 400037,maharashtra,mumbai,400037,Y
11230,19.0376976,72.8503305,a mamta building mahim east a mamta building mahim east a mamta building mahim east 400017,maharashtra,mumbai,400017,Y
11232,19.0028432,72.8413025,shop no 8 parel house opp kem hospital  400012,maharashtra,mumbai,400012,Y
11234,18.995183,72.8375434,2 vimawala house jijabhai lane opp income tax lalbaug mumbai 400012,maharashtra,mumbai,400012,Y
11235,19.0394663,72.8668113,b5 shop no1 new mhada colony kokari agar sion koliwada mum37 400022,maharashtra,mumbai,400022,Y
11236,19.0320629,72.867171,shop no7 ganesh society shaikh mistry rd vardhraj nagar antop hill 400037,maharashtra,mumbai,400037,Y
11237,18.9982869,72.8523519,bus depot prabodhankar thakre marg sewri mumbai 400015,maharashtra,mumbai,400015,Y
11239,19.0451841,72.8634186,37a kailash cottage swami vallabdas marg opp sadhana school sionw 400037,maharashtra,mumbai,400037,Y
11241,19.1111027,72.8720097,a 11 mukund nagar atm center mukund nagar chs andheri kurla marol pipeline rd andheri eas 400059,maharashtra,mumbai,400059,Y
11243,19.0420092,72.8645095,sion circle road rd number 27 jay bharatmata nagar air force  quarterssion mumbai 400043,maharashtra,mumbai,400043,Y
11244,19.0318194984988,72.8597468702563,2845nr gandhi mrkt 2845nr gandhi mrkt 2845nr gandhi mrkt 400022,maharashtra,mumbai,400022,Y
11247,19.0377714,72.8553915,shop no09 sion nakka road opp aparna bar sion 400022,maharashtra,mumbai,400022,Y
11248,19.0450068,72.8642681,103firdos sadansion mumbai22 24071916  400022,maharashtra,mumbai,400022,Y
11249,19.0451702,72.8647661,suryodhaya building sion flyo near y sion railway colony sion west sion 400022,maharashtra,mumbai,400022,Y
11251,19.0319740796005,72.8584034570852,opp gandhi mrkt dr b a rd king circle 400022,maharashtra,mumbai,400022,Y
11253,19.0339637,72.8624855,s s plank rd nr indira cold drink sion koliwada 400037,maharashtra,mumbai,400037,Y
11257,19.0438617049799,72.8664479305608,rv bldg road no1 sion mumbai 400022,maharashtra,mumbai,400022,Y
11258,19.0411365,72.8606585,18 a1siddhi colonyjain socie opp old sies college sionw  400022,maharashtra,mumbai,400022,Y
11264,19.0473465,72.8609803, bargdas chal sri sant rohidas marg dharavi mumbai 400017,maharashtra,mumbai,400017,Y
11265,19.0369291,72.8692253,34 hemant manjrekar rd k d gaikwad nagar sion east suvarna krida 400022,maharashtra,mumbai,400022,Y
11272,19.0676306,72.8253406,near rizvi college off carter road bandrawest 400050,maharashtra,mumbai,400050,Y
11274,19.0400956,72.8603148,shanti sadanplot no112shop jain societysion e  400022,maharashtra,mumbai,400022,Y
11279,19.0354497,72.8523951,shop no 1 dr baba saheb ambedkar rd labour camp nr lab matunga east 400019,maharashtra,mumbai,400019,Y
11280,19.021622,72.8723432,shop no 1 near shiv sakhti madical wadala east sangam  nagar mumbai maharashtra 400037,maharashtra,mumbai,400037,Y
11282,19.0450236,72.8642531,nr up dairy opp canara bank sion 24097226 400022,maharashtra,mumbai,400022,Y
11284,19.0210741,72.8722331,shop no6 gr  shanti nagar shop no6 gr  shanti nagar shop no6 gr  shanti nagar 400037,maharashtra,mumbai,400037,Y
11285,19.0181068,72.8677277,shivshankar nagar salt pan rd wadala enr jayesh wine 9920051724 400037,maharashtra,mumbai,400037,Y
11286,19.0694805,72.829903,calvary apt shop no3 dr ambedkar rd kharw26058615 9819891510 400052,maharashtra,mumbai,400052,Y
11287,19.0746752,72.8227382,shop no 63 danda nak govind patil road khar west mumbai 400052,maharashtra,mumbai,400052,Y
11288,19.0705122,72.8285187,dr ambedkar rd nxt to goregaonkar wine kharw ambedkar nagar khar west mbi 400052,maharashtra,mumbai,400052,Y
11290,19.0149646,72.863631,police station s no 147 rama mata mandir lane opp wa korba mithagar wadala mumbai 400037,maharashtra,mumbai,400037,Y
11291,19.0182312,72.8668199,bhaiya saheb nagar panchsheel nagar wadala 400037,maharashtra,mumbai,400037,Y
11297,19.0260924501117,72.8659414933419,barkat ali dargah rd jaikar wadiwadalaw  400037,maharashtra,mumbai,400037,Y
11299,19.0171423,72.8584481,david s barretto rd wadla village wadala mumbai  400031,maharashtra,mumbai,400031,Y
11300,19.0210161,72.8728594,shop no 1469 shanti nagar sp road antop hill wadala e mumbai 400037,maharashtra,mumbai,400037,Y
11306,19.0172552,72.8652591, ground floor r j galawed dada marg korba mithagar antop hill wadala 400037,maharashtra,mumbai,400037,Y
11307,19.017279,72.865071,barkat ali dargah rd wadala e panchsheel nagar wadala 400037,maharashtra,mumbai,400037,Y
11308,19.0267272,72.8662401,bus depot shop no 17111 sheikh misri dargah road sector 1 antop hill mumbai 400037,maharashtra,mumbai,400037,Y
11309,19.0178006407627,72.8637621012218,near johnson wine dargah rd wadalae 24125093  400037,maharashtra,mumbai,400037,Y
11310,19.0183437,72.8689309,sir pochkhan wala rd wadala e antop hill warehousing complex antop hill 400037,maharashtra,mumbai,400037,Y
11312,19.0189077,72.8618117,wadala bridge  nr haryali bar wadalae  400037,maharashtra,mumbai,400037,Y
11313,19.0172631,72.8654478,shop no75 34 bharkat ali rd bharkat ali naka opp sagar bar wadalae 400037,maharashtra,mumbai,400037,Y
11316,19.1016906,72.8464082,mg rd nr parleshwar ganpati mandir vile parle east mumbai 400057,maharashtra,mumbai,400057,Y
11317,19.11261626,72.84856685,shop no3 shivam shop no3 shivam shop no3 shivam 400099,maharashtra,mumbai,400099,Y
11321,19.111222,72.8703147,3477 andheri  kurla rd ajit nagar j b nagar andheri east 400059,maharashtra,mumbai,400059,Y
11329,19.0866664,72.8381438,3rpqm8w sv rd borivali w bhim wada santacruz west mumbai 400054,maharashtra,mumbai,400054,Y
11331,19.0823792,72.8489048,shop number14 building sagar building sagar avenue vakola santacruz east 400055,maharashtra,mumbai,400055,Y
11334,19.080414,72.8501672,137 datta mandir rd vakola santacruz east 400055,maharashtra,mumbai,400055,Y
11339,19.1132221,72.8621286,shop no 3 krishna kunj bldg opp anupam cinema aarey road goregaon east mumbai 400063,maharashtra,mumbai,400063,Y
11340,19.0807026,72.8530552,vakola dutt mandir rd nr shakti sweet santacruz east mumbai 400055,maharashtra,mumbai,400055,Y
11342,19.1108312741356,72.8666626571968,fssai no 11518005001501 51 green land apt jb nagar andheri east mumbai 400069,maharashtra,mumbai,400069,Y
11345,19.1218246,72.8505017,chinai college ln patel wadi natwar nagar jogeshwari east mumbai maharashtra 400053,maharashtra,mumbai,400053,Y
11346,19.0817274,72.8503515,shop no 10 and 11 kathyani bl datta mandir rd demello compo  vakola santacruz east 400055,maharashtra,mumbai,400055,Y
11347,19.1081784,72.8645817,shop no6 ashish apt shriniwas bagarja rd jbnagar andheri 400069,maharashtra,mumbai,400069,Y
11348,19.113222,72.8477219,s34 omkar prarthna apt opp vijay nagar hall sahar rd andheri east mumbai 400069,maharashtra,mumbai,400069,Y
11350,19.1150634,72.8588924,shop no8 so lucky corner andheri  kurla rd opp holy chakala andheri east mumbai 400099,maharashtra,mumbai,400099,Y
11351,19.1182099,72.8507852,shop no 4 umarji house no 1 telli gully opp masijd andheri east mumbai 400069,maharashtra,mumbai,400069,Y
11352,19.1102653,72.8814503,makwna rd takpada nr sm centre marol naka andherie  400059,maharashtra,mumbai,400059,Y
11356,19.0903313,72.8348038,dheeraj haritage no 2 shop no 19 daulat nagar ext link road santacruz 400054,maharashtra,mumbai,400054,Y
11357,19.1074682,72.8823652,ajay mital estate bldg no 1 opp time square bldg marol andheri east mumbai 400059,maharashtra,mumbai,400059,Y
11358,19.1029927,72.8682231,andheri ia project rd sahar village andheri east mumbai 400099,maharashtra,mumbai,400099,Y
11359,19.1193614,72.8511762,akrd more garden nr sukanya bar akrd andherie  400069,maharashtra,mumbai,400069,Y
11360,19.0791029,72.8499806,shop no 1 cris adel building a ashok nagar shivaji nagar rd vakola santacruz east 400055,maharashtra,mumbai,400055,Y
11362,19.1273299,72.8674436,building no 3 mahakali caves  near holy spirit hospital sher e punjab colony andheri 400093,maharashtra,mumbai,400093,Y
11363,19.1303046,72.8685101,takshila colony indira nagar  jogeshwari east mumbai 400093,maharashtra,mumbai,400093,Y
11366,19.110697,72.8719446,marol pipe line mukund hospita nr sahara sweet akrd andheri e mumbai 400059,maharashtra,mumbai,400059,Y
11368,19.0800695,72.8472311,shop no126 lobo chawl dawri nagar gate no1 nehru rd nr kg medical santacruze 400047,maharashtra,mumbai,400047,Y
11370,19.1030557,72.8448993,lokmilan coop housing society  shop no 6 tej manjul near naupada vile parle east mumb 400057,maharashtra,mumbai,400057,Y
11371,19.146185,72.836095,shop no 1 ganesh chawl link ro anand nagar jogeshwari west mumbai 400102,maharashtra,mumbai,400102,Y
11373,19.1003202,72.844776,shop no 56 shyamkamal chs agrawal market opp dinanath mangeshkar hall vile parle e 400057,maharashtra,mumbai,400057,Y
11374,19.1081173,72.8505694,shop no 1 kishor kunj coop hsg soc ltd veer bajiprabhu despande marg vile parle east 400057,maharashtra,mumbai,400057,Y
11377,19.0853913,72.8298401,new lido cinema building oppgsnti juhu tara road santa cruz west 400049,maharashtra,mumbai,400049,Y
11378,19.0921788,72.8284864,juhu tara rd nr sharif gen st santacruzw west 400049,maharashtra,mumbai,400049,Y
11380,19.1391542,72.8709696,shop no1 shaikh mumtaz chawl durga nagar vikroli link rd jogeshwarie 400099,maharashtra,mumbai,400099,Y
11383,19.1170198,72.8546304,4v83jw5 western express hwy scindia society bima nagar  andheri east 400069,maharashtra,mumbai,400069,Y
11385,19.1044179,72.8483364,durga bhavan mahadev rao vishnu panloskar marg navpada vile parle 400057,maharashtra,mumbai,400057,Y
11386,19.1213337,72.8799922,shop no5 vijay tower mmrd m andherie 2920708029253828 400059,maharashtra,mumbai,400059,Y
11387,19.1207937,72.8799085,shop no 1 gulmohar apartment vijay nagar marol andheri east 400059,maharashtra,mumbai,400059,Y
11388,19.1204682075306,72.8801355305195,sonal vijay chs shop no7 vija sonal vijay chs shop no7 vija sonal vijay chs shop no7 vija 400069,maharashtra,mumbai,400069,Y
11395,19.1139159,72.8622785,near dt shah andheri kurla rd near dt shah andheri kurla rd near dt shah andheri kurla rd 400099,maharashtra,mumbai,400099,Y
11396,19.1288433,72.8690466,shop no8 ram nivas mahakali caves rd opposite sa andheri east mumbai ma 400093,maharashtra,mumbai,400093,Y
11397,19.1168049,72.8872755,nr bhavani medical ng complex military rd ashok nagar andherie 400099,maharashtra,mumbai,400099,Y
11403,19.1189757728283,72.880309612803,plot no 18 bhavani nagar zenit coop hsg scty shop no1213 maroshi rd andheri 29251507 400059,maharashtra,mumbai,400059,Y
11408,19.0979935,72.8458381,shop no 6 tej manjul  near cafe day naupada  vile parle east 400057,maharashtra,mumbai,400057,Y
11410,19.096985,72.8512463,vw2rgg nehru rd navpada vile parle east vile parle 400047,maharashtra,mumbai,400047,Y
11413,19.0850311,72.8364927,shastri nagar santacruz west mumbai 400054,maharashtra,mumbai,400054,Y
11416,19.0969808,72.8510935,sawant sadan nehru rd vile parle east mumbai 400055,maharashtra,mumbai,400055,Y
11417,19.0851435,72.8363227,29 tagore roadhasmukh nagar santacruz west mumbai 400054,maharashtra,mumbai,400054,Y
11418,19.1036958,72.853618,pakhadi chawl western express service rd gujarati society vile parle east vile parle m 400057,maharashtra,mumbai,400057,Y
11419,19.0808621,72.843214,shop no 1 pandit jawaharlal nehru rd opp r k rugdalay  tps iii sen nagar santacru 400055,maharashtra,mumbai,400055,Y
11421,19.0833907,72.8405486,shop no 1 kanta building high life mall santa cruz wmumbai 600046,maharashtra,mumbai,600046,Y
11423,19.1265644,72.8591169,jim am pump house sh ya mall bhuvan at a road andheri east 400093,maharashtra,mumbai,400093,Y
11425,19.1341024,72.8697333,evergreen bldg shop no3 pmgp colony mahakali caves rd  andheri east mumbai 400093,maharashtra,mumbai,400093,Y
11427,19.1037209,72.8530307,krishna cottage hanuman rd navpada vile parle e 400057,maharashtra,mumbai,400057,Y
11429,19.1166654,72.8730032,suncity hotel midc pandit dindayala upadhaya nagar andheri east mumbai 400099,maharashtra,mumbai,400099,Y
11430,19.1390684,72.8710029,mumtaz shaikh chawl shop no 15 shaikh gurga nagar jogeshwari east 400060,maharashtra,mumbai,400060,Y
11432,19.1179818,72.8801143,shop no 20 the height  next to seven hills hospital marol maroshi road  andheri e 400059,maharashtra,mumbai,400059,Y
11433,19.1261105,72.863429, anand vihar plot no 3940 opp gurudwara shere punjab mahakali caves road andheri e 400093,maharashtra,mumbai,400093,Y
11434,19.1248319,72.8610676,shop no23 hilton tower sher pjb mahakali caves rd andheri  400093,maharashtra,mumbai,400093,Y
11439,19.1030199,72.8680497,air port rd nr ware house bus navpada ashok nagar andheri east mumbai 400059,maharashtra,mumbai,400059,Y
11440,19.1071377,72.8844066,akrd sakinaka andherie 285655602856556128565562 nr sudhir comm 400019,maharashtra,mumbai,400019,Y
11442,19.1171913,72.8838109,opp ashok nagar shop no 1 kbm compound maroo military rd andheri e 400072,maharashtra,mumbai,400072,Y
11443,19.1078864,72.8621067,tarun bharat soc jb nagar chakala shop no1 suvarna kala andheri 400099,maharashtra,mumbai,400099,Y
11444,19.1087088,72.8712863,marol pipeline rd mariyyman nagar sai nagar ashok nagar andheri east 400059,maharashtra,mumbai,400059,Y
11445,19.0787482,72.853627,shop no910 sudeeep chs shop no910 sudeeep chs shop no910 sudeeep chs 400055,maharashtra,mumbai,400055,Y
11447,19.0758055,72.8639139,shop no 2 golden view apt sunder nagar rd kolivery vill vidya nagari kalina 400098,maharashtra,mumbai,400098,Y
11449,19.1138782,72.8623265,shop no 3 yashoda niwas crisil house ak road andheri east mumbai 400059,maharashtra,mumbai,400059,Y
11450,19.0870472,72.8382125,swami vivekananda rd khira nagar santacruz west   400054,maharashtra,mumbai,400054,Y
11451,19.1387288,72.87175,shop no 3 mahabalee mathora sharma chawl jvl road durga ngr jogeshwari e mumbai 400060,maharashtra,mumbai,400060,Y
11452,19.0762251,72.8665818,shop no 2 opp saint roque kolevery village kalina santacruz east mumbai 400098,maharashtra,mumbai,400098,Y
11453,19.0874473,72.8412142,santa cruz station rd kothu wadi santacruz west mumbai   400054,maharashtra,mumbai,400054,Y
11454,19.1320416,72.869568,shop no 145 usha kunj opp takshila bldh 5 andheri east mumbai 400093,maharashtra,mumbai,400093,Y
11457,19.1134632,72.8764928,shop no 2 al  duvairat chs marol church rd bori colony saifee park marol andheri 400059,maharashtra,mumbai,400059,Y
11458,19.1178634,72.8720938,next akruti centre shop no10 sai darshan chs midc road no 7 andheri 400093,maharashtra,mumbai,400093,Y
11459,19.1077392,72.8483224,sahaji raje road opp bhuta school vila parle  400057,maharashtra,mumbai,400057,Y
11460,19.1174541,72.8835614,shop no1 acropolis complex military rd sankara nagar bhavani nagar marol 400059,maharashtra,mumbai,400059,Y
11461,19.1143662,72.8503397,teli galli near hub town sahar andherie  400054,maharashtra,mumbai,400054,Y
